Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
20,0.929896480331263,0.929896480331263,0.9297398110863634,0.9297398110863634,0.9025273808317286,0.9025273808317286,0.8963333333333334,0.8963333333333334,0.9306244999997944,0.0008327499999722932,0.005249710000134656,0.00014743000010639662,6.4,6.4,1739.3,3508.8
21,0.9313250517598345,0.9313250517598345,0.9311078308217301,0.9311078308217301,0.9058607141650621,0.9058607141650621,0.8963333333333334,0.8963333333333334,0.9194593299998814,0.0008343999998032814,0.00482056000000739,0.00011523999983182875,6.2,6.2,1705.3,3451.2
22,0.9370393374741202,0.9341821946169773,0.9369975410147153,0.9342088604798162,0.9079506612550091,0.9009228259663041,0.913,0.913,1.0310575999996217,0.0008755400000154623,0.00502319000006537,0.00014800000008108327,6.2,6.2,1671.3,3393.6
23,0.9370393374741202,0.9356107660455487,0.9369975410147153,0.9356141359201404,0.9079506612550091,0.9049083332126809,0.913,0.913,0.9834053599999606,0.0008643499999379855,0.004772299999785901,0.00014324000003398396,6.1,6.1,1628.8,3321.6
24,0.9356107660455487,0.9341821946169773,0.9356141359201404,0.9342088604798162,0.9049083332126809,0.9009228259663041,0.913,0.913,0.9620671699998639,0.0009088699996937066,0.005028320000565145,0.00014522000019496774,6.0,6.0,1594.8,3264.0
25,0.9356107660455487,0.9356107660455487,0.9356141359201404,0.9356141359201404,0.9049083332126809,0.9049083332126809,0.913,0.913,1.111421429999791,0.0009668500000771018,0.004656900000009045,0.00014547000027960167,6.0,6.0,1594.8,3264.0
26,0.9370600414078675,0.9370600414078675,0.9371006851402696,0.9371006851402696,0.9052706520532606,0.9052706520532606,0.9171666666666667,0.9171666666666667,1.130000899999868,0.0009714599998915218,0.005335100000229432,0.00022804000018368243,5.9,5.9,1560.8,3192.0
27,0.9370600414078675,0.9370600414078675,0.9371006851402696,0.9371006851402696,0.9052706520532606,0.9052706520532606,0.9171666666666667,0.9171666666666667,0.8694404799998665,0.000808599999618309,0.0040463100000124545,0.00010882999995374121,5.9,5.9,1535.3,3148.8
28,0.9370600414078675,0.9384886128364389,0.9371006851402696,0.9385464103900765,0.9052706520532606,0.9057321905147993,0.9171666666666667,0.9213333333333333,0.8657156499999473,0.0008047599998462829,0.003953720000390603,0.00011193000009370734,5.8,5.8,1501.3,3091.2
29,0.9370600414078675,0.9384886128364389,0.9371006851402696,0.9385464103900765,0.9052706520532606,0.9057321905147993,0.9171666666666667,0.9213333333333333,0.8715422600000238,0.0008130300000630086,0.003887590000704222,0.00011725999975169543,5.7,5.7,1484.3,3062.4
30,0.9370600414078675,0.9370600414078675,0.9371006851402696,0.9371411349497523,0.9052706520532606,0.9017466832684222,0.9171666666666667,0.9213333333333333,0.8761220600001252,0.0008352900003956165,0.0040979500001412815,0.00013636999992741038,5.7,5.7,1484.3,3062.4
31,0.9370600414078675,0.9384886128364389,0.9371006851402696,0.9385464103900765,0.9052706520532606,0.9057321905147993,0.9171666666666667,0.9213333333333333,1.1242856099999698,0.0009334700000181329,0.004269910000220989,0.00019268999985797564,5.7,5.7,1475.8,3048.0
32,0.9370600414078675,0.9370600414078675,0.9371006851402696,0.9371411349497523,0.9052706520532606,0.9017466832684222,0.9171666666666667,0.9213333333333333,1.0804087499995148,0.0008879099999830941,0.004128490000221063,0.00016074000013759359,5.7,5.7,1467.3,3033.6
33,0.9370600414078675,0.9384886128364389,0.9371006851402696,0.9385464103900765,0.9052706520532606,0.9057321905147993,0.9171666666666667,0.9213333333333333,0.871226160000333,0.0007903799998530304,0.003943170000093232,0.00011440999987826217,5.7,5.7,1467.3,3033.6
34,0.9413457556935818,0.9413457556935818,0.9416409738425889,0.9416814236520716,0.8990540425757816,0.8955300737909433,0.9380000000000001,0.9421666666666667,0.8645688299999165,0.0008318800002598437,0.00401668999948015,0.00013278999995236518,5.7,5.7,1433.3,2976.0
35,0.9413457556935818,0.9427743271221531,0.9416409738425889,0.9430866990923958,0.8990540425757816,0.8995155810373202,0.9380000000000001,0.9421666666666667,0.8964434499997879,0.0009064999998372514,0.003956699999434932,0.0001422199999069562,5.7,5.7,1416.3,2947.2
36,0.9413457556935818,0.9413457556935818,0.9416409738425889,0.9416814236520716,0.8990540425757816,0.8955300737909433,0.9380000000000001,0.9421666666666667,0.9678554700001769,0.0008789000001343083,0.00416185999984009,0.00021101999991515185,5.7,5.7,1407.8,2932.8
37,0.9413457556935818,0.9427743271221531,0.9416409738425889,0.9430866990923958,0.8990540425757816,0.8995155810373202,0.9380000000000001,0.9421666666666667,0.8502993300004164,0.0009049500000401167,0.0036436000000321656,0.00012815999962185743,5.7,5.7,1407.8,2932.8
38,0.9413457556935818,0.9427743271221531,0.9416409738425889,0.9430866990923958,0.8990540425757816,0.8995155810373202,0.9380000000000001,0.9421666666666667,0.8576737699999285,0.000797709999824292,0.003605150000294088,0.00012008999983663671,5.7,5.7,1407.8,2932.8
