Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
33,0.9370393374741202,0.9270186335403727,0.9375141098484898,0.92725519464549,0.8875157122293554,0.8831453733645782,0.9418333333333333,0.9173333333333333,0.03896775000011985,0.0005545299996811082,0.004950339999959396,0.00011015000000043073,6.8,5.8,1756.9,3165.2
34,0.9342443064182195,0.9270186335403727,0.9345370017318624,0.9269667259821887,0.8877958877704005,0.8903382407066618,0.9293333333333335,0.9046666666666667,0.04059640000014042,0.0005316299999321928,0.00512419000006048,0.00011728999961633236,7.4,5.9,1766.1,3006.8
35,0.9356107660455487,0.947080745341615,0.9359644647169052,0.947124085054989,0.8824616977225673,0.9197133092350486,0.9418333333333335,0.9296666666666666,0.04460278999995353,0.0005620999996608589,0.005628120000073978,0.0001251800000318326,7.8,6.1,1908.5,3107.6
36,0.924120082815735,0.9499378881987578,0.9243106361956175,0.9500330678956409,0.8723025378197791,0.9172381362598754,0.9211666666666668,0.9416666666666667,0.041988990000027114,0.0005558700000619865,0.005305669999688689,0.00012508999971032607,6.8,5.8,1817.3,3165.2
37,0.9399378881987579,0.9485300207039338,0.9404200036134538,0.9487811227372063,0.8896105061022602,0.9105995823821912,0.9505000000000001,0.9461666666666668,0.04324864000009256,0.0005377799998314003,0.005098629999883997,0.00012384000037855004,6.9,6.4,1732.2,3136.4
38,0.9341821946169773,0.9456521739130436,0.933978972269345,0.9456225195455852,0.9083346693564085,0.9171814779423475,0.9045000000000002,0.9298333333333334,0.03719393000046693,0.00055402000034519,0.00454323000030854,0.00010546000012254809,6.6,6.1,1663.6,3078.8
39,0.9370186335403726,0.9342443064182195,0.9373081763702871,0.9341328330135257,0.895790973641363,0.9121676656676657,0.9336666666666668,0.9005000000000001,0.03658386999995855,0.0005292600002576364,0.004209309999896505,0.00011213999987376155,6.0,5.9,1579.2,3035.6
40,0.9442236024844721,0.9413457556935818,0.944090509357862,0.9408781204144885,0.9173015873015873,0.9207750992968384,0.9256666666666667,0.9085000000000001,0.04049513999962073,0.0005457299997942755,0.004651680000097258,0.00012667999999393942,7.1,5.7,1655.9,2934.8
41,0.9284886128364389,0.9499585921325051,0.9291246264585293,0.9502569798085609,0.8732178728291318,0.9067256374865071,0.9376666666666666,0.9541666666666668,0.040181650000340595,0.000571680000393826,0.0047894500003167195,0.00014012000010552584,7.1,5.7,1689.1,2920.4
42,0.9241821946169774,0.954265010351967,0.9241915874300958,0.9542991247963452,0.8933326013760796,0.9297280497280497,0.8876666666666665,0.9418333333333333,0.038740759999927835,0.0005856000003404916,0.004579819999889878,0.00011930999935430008,6.6,6.0,1638.5,3035.6
43,0.9427536231884058,0.952815734989648,0.9432605800923369,0.9530678870531257,0.8882305066498615,0.9165838992758035,0.9583333333333333,0.9545,0.03776188000010734,0.0005173399997147499,0.004506129999754194,0.00011461999965831638,6.9,5.6,1604.3,2891.6
44,0.9299792960662527,0.9499171842650103,0.930592902603005,0.9497284299536204,0.8675243919554264,0.9308266443701226,0.9461666666666668,0.9255000000000001,0.03848092000025645,0.0005355499997676816,0.004563620000044466,0.00011101000018243212,6.7,5.7,1664.0,2862.8
45,0.947080745341615,0.9514078674948241,0.9474564905897568,0.9513237001913206,0.9082253168287652,0.9275755066189848,0.946,0.9336666666666666,0.038370860000213725,0.0005165100003068801,0.00479957999978069,0.00012618000018846943,7.0,5.4,1723.0,2876.9
46,0.9327743271221532,0.9471221532091099,0.9329728979164775,0.9474203847480387,0.8898454106280193,0.9047277167277169,0.9211666666666666,0.9501666666666667,0.03631863000027806,0.0005304400003296906,0.004172579999794835,0.00010531000007176771,7.0,6.2,1578.4,2790.8
47,0.9227950310559008,0.9485093167701864,0.9236923056318116,0.9482544409174942,0.8513926388454124,0.935168276972625,0.9460000000000001,0.9171666666666669,0.03557304999994813,0.0005251099999441066,0.004030950000196753,0.00011993999978585635,6.0,5.1,1527.6,2704.1
48,0.9227743271221532,0.9456107660455487,0.9230594196007779,0.9456373732920964,0.8724037425150014,0.9172094724920813,0.9168333333333333,0.9293333333333335,0.03842465999950946,0.0005121800000779331,0.004272580000179005,0.00010767000039777486,7.0,4.9,1570.9,2718.5
49,0.934265010351967,0.9442443064182194,0.9342286719908571,0.9443291140980964,0.9000979222489519,0.9093888888888889,0.9126666666666665,0.9336666666666668,0.03550986999980523,0.0005209599999943748,0.004459419999693637,0.00010526000023673987,6.4,5.7,1604.4,2891.6
50,0.9313250517598345,0.9456728778467909,0.9321468112723486,0.9454925214638209,0.8573125201745893,0.9299931662540359,0.9625,0.913,0.042973979999987935,0.0005287099998895428,0.004733580000174697,0.00014439000024140113,7.9,5.5,1690.8,2804.9
