Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
35,0.9385093167701865,0.9370600414078675,0.9384119061079114,0.9369219830880041,0.913757727779467,0.9135600993209689,0.909,0.9048333333333334,0.7420252799998707,0.0007491899996239226,0.0029763499998807673,0.00012039000012009637,4.4,4.4,1248.0,2604.3
36,0.9385093167701865,0.9384886128364389,0.9384119061079114,0.9383080038699433,0.913757727779467,0.9169447147055843,0.909,0.9048333333333334,0.723329559999911,0.0007441799998559873,0.0029210999997303587,0.0001140199998189928,4.3,4.3,1231.0,2575.5
37,0.9385093167701865,0.9384886128364389,0.9384119061079114,0.9383080038699433,0.913757727779467,0.9169447147055843,0.909,0.9048333333333334,0.7092759100003605,0.0007271199994647759,0.0028262800004085877,0.00010840999984793598,4.3,4.3,1231.0,2575.5
38,0.9385093167701865,0.9399378881987579,0.9384119061079114,0.9397979268898504,0.913757727779467,0.9171423431640824,0.909,0.909,0.7446416600003432,0.0007778200000757351,0.002952010000080918,0.0001347300001725671,4.3,4.3,1231.0,2575.5
39,0.9385093167701865,0.9370600414078675,0.9384119061079114,0.9369219830880041,0.913757727779467,0.9135600993209689,0.909,0.9048333333333334,0.8027281800001219,0.0008751099998335121,0.0031856399997195694,0.0001475299997764523,4.3,4.3,1222.5,2561.1
40,0.9385093167701865,0.9385093167701865,0.9384119061079114,0.9384119061079114,0.913757727779467,0.913757727779467,0.909,0.909,0.7116270000004079,0.0007397699995635776,0.002780230000098527,0.0001165400000900263,4.3,4.3,1214.0,2546.7
41,0.9385093167701865,0.9399378881987579,0.9384119061079114,0.9397979268898504,0.913757727779467,0.9171423431640824,0.909,0.909,0.697963389999677,0.0007427500000630971,0.002732059999834746,0.00011591999991651391,4.2,4.2,1205.5,2532.0
42,0.9385093167701865,0.9370600414078675,0.9384119061079114,0.9369219830880041,0.913757727779467,0.9135600993209689,0.909,0.9048333333333334,0.7007581800002299,0.0007519699998738361,0.002685830000154965,0.00012596000015037135,4.2,4.2,1188.5,2502.9
43,0.9385093167701865,0.9370600414078675,0.9384119061079114,0.9369219830880041,0.913757727779467,0.9135600993209689,0.909,0.9048333333333334,0.6919693599997118,0.0007461000001057983,0.002628770000228542,0.00012776000057783675,4.2,4.2,1180.0,2488.2
44,0.9385093167701865,0.9399378881987579,0.9384119061079114,0.9397979268898504,0.913757727779467,0.9171423431640824,0.909,0.909,0.6945076799996969,0.0007487800005037571,0.0026207699997030432,0.00011978999991697492,4.2,4.2,1180.0,2488.2
45,0.9385093167701865,0.9370600414078675,0.9384119061079114,0.9369219830880041,0.913757727779467,0.9135600993209689,0.909,0.9048333333333334,0.6911250700006348,0.0007265000002007582,0.0026463000001967886,0.00010833999967871933,4.2,4.2,1180.0,2488.2
46,0.9385093167701865,0.9399378881987579,0.9384119061079114,0.9397979268898504,0.913757727779467,0.9171423431640824,0.909,0.909,0.6952149800001279,0.0007409899999402114,0.002657069999986561,0.00011773000023822533,4.2,4.2,1180.0,2488.2
47,0.9385093167701865,0.9370600414078675,0.9384119061079114,0.9369219830880041,0.913757727779467,0.9135600993209689,0.909,0.9048333333333334,0.6942652700001417,0.0007465800001227763,0.0026569499999823166,0.00011564999986148904,4.2,4.2,1180.0,2488.2
48,0.9285093167701864,0.9285093167701864,0.9280088582008498,0.9280088582008498,0.909465324530542,0.909465324530542,0.8798333333333334,0.8798333333333334,0.6888599200003227,0.0007117099998140475,0.0025744099999428726,0.00011183999977220083,4.2,4.2,1163.0,2459.1
